Timestamp	COM3_Coin	COM3_CH0	COM3_CH1	COM5_Coin	COM5_CH0	COM5_CH1
1750329175.9219382	352	2212	2372	463	855	2051
1750329176.451669	352	2213	2374	463	855	2055
1750329176.9808693	352	2213	2377	463	855	2055
1750329177.513752	352	2213	2378	463	855	2056
1750329178.0427496	352	2214	2380	463	855	2060
1750329178.5726392	353	2216	2383	464	856	2061
1750329179.1107562	353	2216	2384	464	856	2061
1750329179.6403873	353	2216	2385	465	857	2063
1750329180.1697588	353	2218	2387	465	857	2063
1750329180.7049174	354	2220	2389	466	858	2066
1750329181.235723	355	2221	2390	467	859	2068
1750329181.7652316	356	2223	2393	468	860	2069
1750329182.3018298	358	2226	2397	470	862	2073
1750329182.8363237	358	2227	2397	470	863	2073
1750329183.3653088	358	2227	2397	470	863	2073
1750329183.896699	359	2229	2402	471	864	2075
1750329184.4279468	359	2231	2403	471	864	2076
1750329184.9568968	359	2232	2405	471	866	2077
1750329185.4918647	359	2234	2407	472	867	2080
1750329186.0193632	359	2238	2410	474	869	2083
1750329186.5489297	359	2239	2412	474	869	2085
1750329187.0774987	360	2242	2413	475	871	2086
1750329187.603527	361	2244	2416	475	871	2086
1750329188.1333838	361	2245	2417	475	871	2087
1750329188.6627934	361	2248	2419	475	871	2089
1750329189.1964853	362	2250	2423	475	871	2092
1750329189.7270353	362	2250	2424	475	871	2094
1750329190.2576246	362	2251	2425	475	871	2095
1750329190.7874596	362	2252	2427	475	872	2097
1750329191.3241403	362	2255	2427	475	872	2097
1750329191.8534713	362	2257	2427	475	872	2097
1750329192.3820946	362	2260	2428	475	872	2097
1750329192.919141	363	2262	2434	476	873	2098
1750329193.450465	363	2263	2437	476	874	2098
1750329193.979364	363	2267	2439	476	874	2098
1750329194.5143256	363	2268	2440	476	875	2098
1750329195.0564346	363	2271	2441	476	876	2100
1750329195.5854733	363	2272	2441	476	876	2100
1750329196.1143672	363	2273	2443	476	876	2100
1750329196.6450388	364	2277	2444	478	879	2105
1750329197.1747377	364	2277	2444	478	879	2105
1750329197.7043512	365	2278	2448	479	880	2107
1750329198.2338202	365	2279	2448	479	880	2107
1750329198.7648265	365	2280	2450	479	880	2107
1750329199.2981942	365	2280	2450	479	880	2107
1750329199.8271759	365	2282	2451	479	880	2107
1750329200.3590176	365	2282	2455	479	880	2107
1750329200.8905141	365	2282	2458	479	880	2109
1750329201.4202263	365	2286	2459	479	881	2109
1750329201.9493916	365	2286	2460	479	881	2111
1750329202.4785	365	2286	2463	479	881	2111
1750329203.0129166	365	2290	2465	479	882	2111
1750329203.5433583	365	2294	2465	479	883	2111
1750329204.0798023	365	2294	2466	479	883	2112
1750329204.6132927	366	2297	2468	480	884	2114
1750329205.1558068	366	2299	2468	480	884	2115
1750329205.6843967	368	2304	2471	482	887	2119
1750329206.2145686	368	2304	2471	482	887	2119
1750329206.7434826	368	2304	2472	482	888	2121
1750329207.2733238	368	2304	2472	482	888	2121
1750329207.8028948	368	2305	2474	482	888	2122
1750329208.332012	368	2307	2474	482	888	2122
1750329208.8658097	368	2310	2474	482	889	2122
1750329209.3943417	368	2312	2474	482	889	2123
1750329209.9230378	368	2313	2475	482	889	2123
1750329210.4596019	368	2313	2477	482	889	2123
1750329210.9892845	368	2313	2478	482	889	2123
1750329211.5191302	369	2315	2479	483	890	2124
1750329212.0546231	369	2315	2479	484	891	2125
1750329212.584668	369	2316	2480	484	891	2126
1750329213.1199882	369	2316	2482	485	892	2129
1750329213.65123	369	2317	2484	485	892	2129
1750329214.181483	369	2319	2487	485	892	2130
1750329214.7182126	369	2320	2487	485	892	2131
1750329215.247586	369	2324	2489	485	892	2133
1750329215.7768435	370	2330	2491	487	894	2135
1750329216.3059402	370	2332	2491	487	894	2135
1750329216.8415866	370	2338	2491	487	894	2137
1750329217.3707695	370	2338	2492	488	895	2141
1750329217.9002934	370	2339	2492	488	896	2141
1750329218.4289327	370	2339	2492	488	897	2141
1750329218.9587772	370	2340	2492	488	897	2143
1750329219.4879222	370	2344	2494	489	899	2144
1750329220.0164132	370	2344	2495	489	899	2145
1750329220.543744	371	2346	2498	490	900	2146
1750329221.077117	372	2347	2499	490	900	2147
1750329221.6065276	372	2350	2500	490	900	2148
1750329222.136109	372	2353	2502	490	900	2148
1750329222.673511	372	2354	2504	490	900	2148
1750329223.202521	373	2357	2509	491	901	2152
1750329223.7325308	373	2357	2510	491	901	2154
1750329224.2694957	374	2359	2511	491	901	2158
1750329224.7991414	374	2359	2512	491	901	2158
1750329225.3331432	375	2360	2513	492	902	2161
1750329225.8645601	375	2361	2514	492	902	2163
1750329226.3948376	377	2367	2517	495	906	2167
1750329226.9254606	377	2368	2517	495	907	2167
1750329227.461696	377	2368	2521	495	907	2168
1750329227.9926112	378	2371	2524	496	908	2170
1750329228.5224915	378	2372	2525	496	908	2170
1750329229.0574732	378	2373	2526	496	908	2170
1750329229.5898046	378	2373	2527	496	908	2170
1750329230.1192677	378	2376	2529	497	909	2173
1750329230.6498675	378	2378	2532	497	909	2174
1750329231.19361	378	2380	2534	497	909	2174
1750329231.7240217	379	2382	2539	498	910	2176
1750329232.2542922	380	2384	2543	499	911	2177
1750329232.7870529	380	2385	2543	499	914	2178
1750329233.3166995	380	2385	2545	499	914	2179
1750329233.846187	380	2385	2546	499	914	2181
1750329234.3835766	380	2386	2546	500	915	2183
1750329234.9181666	380	2386	2547	500	915	2184
1750329235.448193	381	2387	2550	500	915	2187
1750329235.9784977	382	2388	2553	501	916	2189
1750329236.5076897	382	2388	2553	501	916	2189
1750329237.043562	382	2389	2555	501	916	2191
1750329237.5728922	382	2389	2555	501	916	2192
1750329238.1028097	383	2392	2557	502	918	2194
1750329238.6393151	383	2394	2560	502	918	2195
1750329239.169609	385	2396	2563	504	920	2197
1750329239.6992729	385	2398	2565	504	920	2197
1750329240.2286253	385	2398	2567	504	920	2198
1750329240.765102	385	2398	2571	504	921	2199
1750329241.2949946	385	2398	2573	504	922	2201
1750329241.8249865	385	2398	2574	504	922	2201
1750329242.3603635	385	2401	2575	504	922	2201
1750329242.9049544	386	2403	2577	506	924	2203
1750329243.4345744	386	2403	2580	506	924	2204
1750329243.9636853	386	2403	2581	506	924	2206
1750329244.4941456	386	2403	2581	506	925	2207
1750329245.0241375	386	2405	2581	506	925	2208
1750329245.554258	387	2406	2585	507	926	2210
1750329246.0832179	387	2408	2585	507	927	2210
1750329246.6134443	388	2411	2586	507	927	2211
1750329247.1435237	388	2412	2586	507	927	2211
1750329247.680825	388	2412	2589	507	927	2213
1750329248.211442	388	2413	2589	507	927	2215
1750329248.7414353	388	2413	2592	508	930	2216
1750329249.2714272	388	2415	2595	508	930	2221
1750329249.8104541	390	2417	2597	510	933	2223
1750329250.3425605	390	2418	2600	510	933	2223
1750329250.8745136	390	2420	2602	510	934	2224
1750329251.4132144	391	2421	2605	512	936	2230
1750329251.943552	392	2422	2608	512	936	2231
1750329252.4734645	392	2422	2609	512	936	2232
1750329253.0029323	392	2423	2610	512	936	2232
1750329253.5318353	393	2427	2612	513	938	2234
1750329254.0680048	393	2428	2613	513	939	2236
1750329254.5970793	393	2428	2613	513	939	2236
1750329255.1264985	393	2430	2614	513	939	2237
1750329255.664417	393	2432	2618	513	939	2239
1750329256.1941757	393	2433	2619	513	939	2239
1750329256.7232215	393	2433	2619	513	940	2240
1750329257.2620604	394	2436	2622	514	941	2242
1750329257.7924964	394	2437	2624	514	941	2243
1750329258.3226974	394	2438	2625	514	941	2245
1750329258.857632	394	2438	2626	514	943	2247
1750329259.3867595	394	2439	2628	514	943	2249
1750329259.9163136	397	2442	2632	517	946	2252
1750329260.4543836	397	2443	2636	517	946	2253
1750329260.9806347	397	2446	2637	517	946	2256
1750329261.5166142	397	2447	2637	518	947	2259
1750329262.0490012	397	2448	2638	518	947	2261
1750329262.579676	397	2449	2638	518	948	2261
1750329263.1059046	398	2453	2639	519	949	2264
1750329263.6352127	398	2454	2639	519	949	2264
1750329264.1701167	398	2456	2642	519	949	2265
1750329264.7004645	398	2458	2644	519	949	2268
1750329265.231326	398	2458	2646	519	950	2269
1750329265.7660353	398	2461	2649	520	951	2271
1750329266.2960966	398	2462	2650	521	952	2272
1750329266.8324919	398	2462	2650	521	952	2273
1750329267.363446	398	2466	2650	521	952	2273
1750329267.8934746	398	2466	2654	522	954	2275
1750329268.4224627	398	2468	2656	522	954	2275
1750329268.9519455	398	2470	2660	523	955	2278
1750329269.4810395	398	2470	2660	523	955	2279
1750329270.0114806	398	2471	2660	523	955	2279
1750329270.540536	398	2475	2660	523	955	2279
1750329271.0706298	399	2477	2662	525	958	2282
1750329271.6043272	400	2479	2664	525	958	2282
1750329272.1332781	400	2479	2665	525	958	2282
1750329272.6695948	400	2482	2667	525	959	2283
1750329273.1996284	400	2483	2668	525	959	2284
1750329273.7329679	400	2484	2668	525	960	2285
1750329274.2631488	400	2484	2672	525	961	2286
1750329274.7995074	400	2487	2673	526	962	2287
1750329275.3334138	400	2490	2674	526	962	2287
1750329275.8633323	400	2492	2676	526	963	2289
1750329276.3935173	400	2492	2677	526	963	2289
1750329276.9233844	400	2493	2679	527	966	2291
1750329277.4527578	400	2493	2680	527	967	2292
1750329277.9816022	400	2494	2680	527	967	2293
1750329278.5109053	400	2495	2683	527	968	2294
1750329279.044635	400	2495	2684	527	968	2294
1750329279.5733545	400	2495	2685	527	968	2294
1750329280.0989978	401	2497	2687	528	969	2295
1750329280.627461	401	2497	2687	528	970	2295
1750329281.1565394	401	2497	2687	528	970	2297
1750329281.693546	402	2498	2690	529	972	2299
1750329282.2196503	402	2498	2692	529	972	2299
1750329282.749148	402	2498	2694	529	972	2299
1750329283.278937	402	2499	2694	530	973	2300
1750329283.808912	402	2499	2696	530	973	2302
1750329284.3440301	402	2500	2697	530	973	2304
1750329284.8739743	402	2500	2698	530	973	2306
1750329285.4034526	402	2501	2699	530	973	2306
1750329285.9344559	402	2506	2699	530	973	2306
1750329286.4644823	402	2507	2699	530	974	2307
1750329286.9942865	402	2507	2699	530	975	2308
1750329287.527503	402	2509	2701	531	978	2311
1750329288.0573163	402	2509	2703	531	978	2312
1750329288.594253	402	2510	2703	531	978	2313
1750329289.1235232	402	2510	2705	531	978	2313
1750329289.652929	404	2512	2711	533	981	2317
1750329290.182774	404	2514	2711	533	983	2318
1750329290.7187357	404	2515	2713	533	983	2319
1750329291.2494218	404	2516	2715	533	984	2320
1750329291.778854	404	2517	2717	533	984	2320
1750329292.3075194	404	2519	2719	533	984	2321
1750329292.8387961	404	2519	2719	533	984	2322
1750329293.3676078	404	2522	2720	534	985	2326
1750329293.9063704	404	2524	2721	534	985	2326
1750329294.4350848	404	2525	2724	534	985	2327
1750329294.9654686	405	2527	2726	535	986	2328
1750329295.4947412	405	2527	2729	535	986	2329
1750329296.0246344	405	2530	2730	535	987	2329
1750329296.5544791	405	2531	2730	535	987	2329
1750329297.084338	405	2532	2731	535	987	2329
1750329297.6130278	405	2534	2733	535	987	2329
1750329298.1456275	407	2538	2737	535	988	2331
1750329298.679202	407	2539	2737	535	990	2333
1750329299.2098763	407	2542	2737	536	991	2334
1750329299.743403	407	2544	2737	536	991	2334
1750329300.273235	407	2546	2737	536	992	2334
1750329300.8035204	407	2546	2738	536	993	2334
1750329301.3328052	407	2547	2738	536	993	2336
1750329301.862205	407	2552	2739	536	994	2341
1750329302.391667	407	2553	2740	536	995	2342
1750329302.921582	408	2555	2742	537	997	2343
1750329303.4556582	408	2555	2744	537	997	2347
1750329303.9851182	408	2555	2748	538	998	2349
1750329304.5144045	408	2555	2751	538	998	2350
1750329305.0498252	408	2555	2751	538	998	2352
1750329305.5783784	408	2558	2753	538	998	2352
1750329306.1086845	409	2562	2754	539	1000	2354
1750329306.6387806	409	2563	2754	539	1000	2356
1750329307.1740496	409	2563	2755	539	1000	2356
1750329307.7059083	409	2566	2755	539	1001	2357
1750329308.236843	409	2567	2757	540	1002	2361
1750329308.770629	410	2570	2760	540	1002	2363
1750329309.3012383	410	2572	2762	540	1002	2365
1750329309.8308299	410	2573	2763	540	1002	2365
1750329310.3617282	410	2575	2767	541	1003	2366
1750329310.8919766	410	2576	2769	541	1003	2367
1750329311.4235137	410	2578	2769	541	1003	2368
1750329311.9537914	410	2579	2769	542	1004	2371
1750329312.483503	410	2579	2769	542	1004	2372
1750329313.0175095	411	2585	2771	544	1008	2375
1750329313.547865	411	2587	2774	544	1008	2376
1750329314.0778637	411	2591	2775	545	1009	2378
1750329314.6109262	411	2591	2775	545	1009	2378
1750329315.1415195	411	2591	2776	545	1010	2378
1750329315.671268	411	2592	2776	545	1011	2379
1750329316.2050261	411	2595	2776	545	1012	2380
1750329316.7370226	411	2595	2778	545	1012	2382
1750329317.2659376	411	2597	2778	545	1012	2383
1750329317.8034124	411	2597	2783	545	1012	2383
1750329318.3338306	411	2598	2784	546	1013	2384
1750329318.8691795	411	2598	2785	546	1013	2385
1750329319.3990803	411	2601	2786	547	1014	2386
1750329319.935342	411	2602	2789	549	1016	2388
1750329320.4673543	411	2602	2790	549	1017	2389
1750329320.9988754	411	2602	2791	549	1018	2391
1750329321.5300488	411	2605	2791	550	1019	2392
1750329322.0599818	411	2606	2794	550	1019	2395
1750329322.5900376	411	2607	2797	550	1020	2398
1750329323.1192646	412	2608	2798	551	1021	2399
1750329323.6495347	412	2610	2798	551	1022	2399
1750329324.185376	412	2613	2799	551	1023	2400
1750329324.7220466	413	2617	2801	552	1025	2402
1750329325.2532523	414	2618	2804	553	1027	2403
1750329325.7827413	414	2619	2804	553	1027	2404
1750329326.3288548	415	2621	2807	554	1028	2405
1750329326.8592913	416	2623	2809	556	1030	2407
1750329327.3891218	416	2625	2810	557	1032	2408
1750329327.9259043	417	2626	2812	558	1033	2409
1750329328.4571488	417	2626	2813	558	1034	2410
1750329328.9880073	417	2626	2814	558	1034	2410
1750329329.5239668	417	2628	2815	558	1034	2410
1750329330.0547745	417	2629	2816	559	1036	2412
1750329330.5848787	417	2630	2819	559	1036	2415
1750329331.1205018	417	2631	2819	560	1037	2417
1750329331.6565132	417	2631	2820	560	1037	2417
1750329332.186363	417	2631	2823	560	1037	2418
1750329332.7188027	417	2632	2826	560	1037	2419
1750329333.248816	417	2634	2827	561	1038	2421
1750329333.7786486	418	2635	2830	562	1040	2423
1750329334.3154936	419	2637	2833	562	1040	2426
1750329334.8485098	419	2637	2833	562	1041	2428
1750329335.3777845	419	2641	2834	562	1041	2428
1750329335.9139922	419	2641	2836	563	1042	2429
1750329336.4436703	419	2642	2836	563	1042	2431
1750329336.9789543	419	2646	2842	563	1042	2432
1750329337.5086322	419	2647	2844	563	1042	2432
1750329338.0468292	420	2649	2846	563	1044	2434
1750329338.579253	420	2650	2848	563	1045	2435
1750329339.1089146	420	2650	2850	563	1045	2436
1750329339.639866	420	2651	2851	564	1046	2437
1750329340.1705692	420	2654	2853	564	1046	2438
1750329340.7000499	420	2655	2853	564	1046	2438
1750329341.2300992	421	2657	2855	565	1047	2439
1750329341.7586734	423	2659	2859	567	1050	2443
1750329342.2957747	423	2659	2862	568	1052	2446
1750329342.832831	424	2660	2864	568	1052	2446
1750329343.3636057	424	2661	2866	568	1053	2449
1750329343.892941	424	2664	2868	568	1053	2451
1750329344.4401531	425	2666	2869	569	1054	2455
1750329344.9705198	425	2667	2871	569	1054	2455
1750329345.4999425	425	2667	2873	570	1055	2458
1750329346.039467	425	2668	2873	570	1056	2460
1750329346.5692875	425	2668	2874	570	1057	2461
1750329347.0989132	425	2669	2875	570	1057	2462
1750329347.63586	425	2669	2875	570	1058	2463
1750329348.166098	425	2670	2877	570	1058	2464
1750329348.6976273	425	2672	2879	570	1058	2465
1750329349.2323554	426	2675	2883	572	1061	2468
1750329349.76762	426	2677	2884	572	1061	2468
1750329350.2980733	426	2679	2886	572	1061	2470
1750329350.8315551	427	2683	2889	574	1063	2475
1750329351.3627849	427	2684	2891	575	1065	2476
1750329351.892241	427	2686	2892	576	1068	2478
1750329352.427455	427	2687	2893	576	1068	2479
1750329352.9613125	428	2690	2895	577	1071	2482
1750329353.4915469	428	2691	2899	577	1071	2483
1750329354.0225136	428	2691	2900	577	1072	2483
1750329354.5528514	428	2692	2902	577	1073	2485
1750329355.0921328	428	2692	2902	577	1073	2486
1750329355.6229362	429	2693	2907	578	1074	2487
1750329356.1572149	429	2694	2908	578	1074	2487
1750329356.6922536	429	2694	2909	578	1074	2488
1750329357.2226791	429	2696	2912	578	1074	2488
1750329357.7604868	429	2697	2912	578	1074	2488
1750329358.29636	429	2699	2912	578	1075	2488
1750329358.8266013	429	2700	2912	578	1075	2490
1750329359.3563972	430	2703	2915	579	1076	2491
1750329359.8860328	430	2703	2916	579	1076	2492
1750329360.4209614	430	2704	2918	579	1076	2492
1750329360.9522543	430	2704	2918	579	1076	2492
1750329361.4791217	430	2705	2919	580	1077	2493
1750329362.0094993	431	2706	2921	580	1079	2493
1750329362.5507524	432	2707	2924	581	1080	2494
1750329363.0805209	432	2711	2925	582	1081	2495
1750329363.610236	432	2711	2927	582	1081	2495
1750329364.1477728	432	2712	2927	582	1081	2496
1750329364.6777718	432	2713	2927	582	1081	2497
1750329365.2071397	432	2714	2929	582	1081	2500
1750329365.7358515	432	2717	2929	582	1081	2502
1750329366.2648609	432	2717	2930	582	1083	2503
1750329366.8003397	432	2719	2932	582	1083	2504
1750329367.3297763	432	2721	2932	582	1083	2505
1750329367.85866	432	2722	2933	582	1083	2505
1750329368.3956213	432	2722	2935	582	1084	2509
1750329368.9244714	432	2723	2935	582	1084	2509
1750329369.4539106	432	2725	2937	582	1084	2510
1750329369.9845366	432	2727	2937	582	1085	2510
1750329370.5140228	432	2729	2939	583	1086	2513
1750329371.0425913	432	2731	2944	583	1086	2514
1750329371.5692031	432	2736	2944	583	1087	2514
1750329372.0985308	433	2738	2945	584	1089	2515
1750329372.6327417	433	2739	2947	584	1090	2515
1750329373.162578	433	2740	2947	584	1091	2515
1750329373.6911545	433	2740	2950	585	1092	2516
1750329374.2221544	433	2740	2954	585	1092	2516
1750329374.7581787	433	2742	2955	585	1093	2518
1750329375.2880764	433	2742	2955	585	1093	2520
1750329375.8256128	433	2742	2956	585	1093	2520
1750329376.3606026	433	2745	2957	585	1094	2520
1750329376.8900566	433	2745	2958	586	1095	2522
1750329377.420379	433	2745	2958	586	1095	2522
1750329377.951373	434	2746	2959	587	1096	2525
1750329378.4810874	435	2751	2961	587	1096	2527
1750329379.0173438	435	2751	2963	587	1097	2528
1750329379.54737	435	2752	2964	587	1097	2530
1750329380.0771587	435	2752	2964	587	1097	2531
1750329380.615829	435	2752	2964	587	1097	2532
1750329381.1461906	435	2754	2966	588	1098	2533
1750329381.6764991	436	2757	2968	588	1098	2534
1750329382.2145882	436	2758	2969	588	1098	2536
1750329382.7457874	437	2761	2973	589	1099	2537
1750329383.2754443	437	2761	2973	589	1100	2538
1750329383.8131137	437	2761	2973	589	1100	2538
1750329384.341957	437	2763	2975	589	1100	2540
1750329384.872016	437	2764	2976	589	1101	2540
1750329385.408749	437	2765	2979	589	1101	2541
1750329385.9404762	437	2765	2979	589	1102	2541
1750329386.4715612	437	2765	2980	589	1102	2542
1750329387.0078557	437	2766	2981	589	1102	2542
1750329387.537462	439	2771	2984	591	1104	2544
1750329388.0708756	440	2773	2987	592	1105	2545
1750329388.6015005	441	2774	2990	592	1105	2548
1750329389.138347	441	2776	2991	592	1105	2549
1750329389.6652439	441	2777	2991	593	1107	2553
1750329390.1991704	441	2778	2992	593	1107	2554
1750329390.728618	441	2779	2993	593	1107	2555
1750329391.259649	442	2781	2997	594	1109	2556
1750329391.789526	442	2782	2998	594	1109	2557
1750329392.320629	443	2783	3000	595	1110	2558
1750329392.8513732	444	2784	3004	596	1111	2560
1750329393.3816838	446	2787	3008	597	1113	2562
1750329393.9118872	446	2789	3010	597	1114	2565
1750329394.4435108	446	2791	3010	597	1115	2566
1750329394.9744015	446	2791	3013	597	1116	2568
1750329395.50396	447	2793	3018	598	1117	2571
1750329396.0418456	447	2797	3022	601	1120	2574
1750329396.5843515	447	2799	3023	601	1120	2574
1750329397.114603	447	2799	3025	601	1120	2575
1750329397.6441736	448	2800	3026	602	1121	2578
1750329398.1746821	449	2801	3028	603	1122	2579
1750329398.7054746	449	2801	3029	603	1122	2580
1750329399.2350366	449	2802	3029	603	1122	2580
1750329399.764564	449	2803	3031	603	1122	2583
1750329400.2941794	449	2804	3031	603	1122	2583
1750329400.8223135	449	2804	3033	603	1122	2584
1750329401.3523574	449	2805	3033	603	1122	2585
1750329401.8830795	450	2808	3035	604	1123	2587
1750329402.4133031	451	2813	3038	605	1125	2588
1750329402.9439924	452	2816	3040	606	1128	2590
1750329403.4743512	453	2818	3045	606	1128	2594
1750329404.0097182	453	2819	3047	606	1130	2595
1750329404.5390003	453	2820	3048	606	1131	2596
1750329405.0716507	453	2822	3051	606	1131	2596
1750329405.6027508	453	2823	3053	606	1131	2596
1750329406.1342623	454	2826	3054	608	1133	2600
1750329406.6635942	456	2834	3056	609	1136	2601
1750329407.1939316	456	2836	3057	609	1136	2603
1750329407.7313688	456	2836	3058	609	1136	2604
1750329408.2636096	456	2837	3061	610	1137	2605
1750329408.794908	457	2840	3063	611	1138	2606
1750329409.3252234	457	2843	3065	611	1139	2606
1750329409.854955	458	2845	3066	612	1140	2607
1750329410.384456	458	2846	3066	612	1141	2607
1750329410.9142358	458	2846	3067	612	1142	2607
1750329411.445853	458	2846	3070	612	1142	2608
1750329411.976735	458	2847	3071	613	1143	2609
1750329412.5070627	458	2848	3071	613	1144	2610
1750329413.0386424	458	2850	3071	613	1144	2611
1750329413.5689974	458	2851	3071	613	1144	2611
1750329414.105935	458	2851	3072	613	1144	2612
1750329414.6370037	458	2852	3074	613	1145	2612
1750329415.1670706	458	2853	3074	613	1145	2613
1750329415.698765	458	2854	3075	613	1145	2614
1750329416.2359695	458	2854	3076	613	1145	2614
1750329416.765963	458	2855	3079	613	1146	2614
1750329417.2998183	458	2855	3079	613	1147	2615
1750329417.8302715	458	2855	3079	613	1147	2617
1750329418.360505	458	2856	3081	613	1147	2619
1750329418.8912065	458	2857	3082	613	1147	2620
1750329419.4219575	459	2859	3085	614	1148	2623
1750329419.953221	459	2860	3085	614	1148	2623
1750329420.4871476	459	2864	3088	615	1150	2624
1750329421.0172698	459	2867	3089	616	1152	2626
1750329421.5514762	459	2868	3091	616	1152	2626
1750329422.0808864	459	2868	3092	616	1152	2628
1750329422.6108246	459	2868	3093	616	1152	2629
1750329423.1419408	459	2869	3094	616	1152	2632
1750329423.6720517	459	2869	3094	616	1152	2632
1750329424.2039313	459	2870	3095	617	1154	2634
1750329424.734038	459	2870	3096	617	1154	2636
1750329425.268899	459	2870	3097	617	1154	2638
1750329425.7986288	459	2870	3101	617	1154	2639
1750329426.3287332	459	2871	3102	618	1155	2640
1750329426.8581653	459	2872	3103	618	1155	2641
1750329427.3875322	460	2874	3105	619	1156	2643
1750329427.916904	460	2876	3105	619	1156	2644
1750329428.4474115	460	2879	3105	619	1156	2645
1750329428.9775493	460	2880	3107	620	1157	2647
1750329429.5070555	460	2880	3107	621	1158	2649
1750329430.0370944	462	2883	3110	622	1159	2652
1750329430.57253	462	2883	3110	622	1159	2653
1750329431.1026323	462	2884	3111	622	1159	2654
1750329431.6316113	462	2884	3111	622	1159	2654
1750329432.1715183	462	2887	3111	622	1159	2654
1750329432.70085	462	2888	3112	623	1160	2655
1750329433.231223	462	2889	3113	623	1160	2655
1750329433.7687366	462	2891	3116	623	1160	2656
1750329434.301883	462	2894	3118	623	1162	2656
1750329434.8320022	462	2896	3119	623	1162	2658
1750329435.363182	462	2896	3120	623	1162	2658
1750329435.893168	462	2896	3122	623	1162	2659
1750329436.4200222	462	2896	3124	624	1163	2662
1750329436.9476075	462	2898	3124	624	1163	2663
1750329437.4770417	462	2900	3125	624	1163	2664
1750329438.0078366	462	2900	3127	624	1163	2666
1750329438.5372827	462	2902	3128	624	1163	2666
1750329439.0738091	462	2903	3130	624	1164	2667
1750329439.605066	462	2906	3133	624	1165	2667
1750329440.13697	462	2908	3134	624	1165	2668
1750329440.665986	463	2909	3139	625	1166	2670
1750329441.1957982	463	2909	3140	625	1167	2672
1750329441.7303588	463	2911	3142	625	1167	2672
1750329442.2598755	464	2912	3145	626	1168	2674
1750329442.7912965	464	2913	3147	628	1170	2678
1750329443.321927	464	2915	3149	628	1170	2678
1750329443.8527298	464	2915	3151	628	1172	2679
1750329444.3832173	464	2916	3152	628	1172	2681
1750329444.9128416	464	2916	3153	628	1172	2682
1750329445.4435844	466	2918	3155	630	1174	2685
1750329445.9735794	466	2919	3157	630	1174	2686
1750329446.5042968	466	2920	3158	630	1174	2687
1750329447.0419574	466	2922	3161	630	1175	2688
1750329447.5732908	466	2922	3163	630	1175	2688
1750329448.103573	466	2922	3166	631	1176	2690
1750329448.6389074	467	2925	3169	632	1178	2692
1750329449.1706963	467	2926	3170	632	1179	2692
1750329449.7013159	467	2927	3170	632	1179	2692
1750329450.2386143	467	2928	3172	632	1179	2693
1750329450.768362	468	2930	3174	633	1180	2694
1750329451.2993407	468	2932	3175	633	1181	2695
1750329451.8298583	468	2933	3178	633	1181	2695
1750329452.3596485	469	2936	3180	634	1182	2697
1750329452.8898144	469	2937	3182	634	1182	2697
1750329453.4204218	469	2939	3183	634	1182	2697
1750329453.9507399	469	2939	3183	634	1182	2697
1750329454.479708	469	2941	3185	635	1183	2699
1750329455.008996	469	2943	3186	637	1186	2703
1750329455.5372643	470	2945	3190	638	1188	2705
1750329456.0679138	470	2945	3192	638	1188	2705
1750329456.6006346	470	2948	3192	639	1190	2706
1750329457.1317468	470	2948	3193	639	1190	2709
1750329457.6632302	470	2950	3193	639	1190	2711
1750329458.2055612	470	2950	3195	639	1191	2711
1750329458.737031	470	2950	3195	639	1192	2712
1750329459.272746	470	2951	3197	639	1192	2712
1750329459.8032823	470	2951	3197	639	1193	2713
1750329460.3333106	470	2951	3198	640	1194	2716
1750329460.8605163	471	2952	3200	640	1194	2720
1750329461.391701	472	2953	3202	640	1194	2724
1750329461.9213905	472	2953	3203	640	1194	2724
1750329462.4536488	472	2956	3203	640	1194	2724
1750329462.983824	472	2957	3205	640	1194	2726
1750329463.5143898	473	2960	3208	641	1196	2728
1750329464.0446966	473	2960	3209	642	1197	2729
1750329464.5754554	473	2961	3210	642	1197	2733
1750329465.108467	473	2962	3211	642	1197	2734
1750329465.63893	473	2962	3211	642	1198	2734
1750329466.1684406	473	2963	3214	643	1199	2735
1750329466.7057428	473	2963	3217	643	1201	2737
1750329467.2359068	474	2966	3222	643	1201	2742
1750329467.7659843	474	2967	3224	643	1201	2744
1750329468.3024504	474	2968	3226	643	1201	2744
1750329468.8330953	474	2969	3227	643	1202	2746
1750329469.3618753	475	2971	3229	644	1204	2748
1750329469.8931184	475	2972	3229	644	1204	2751
1750329470.424181	475	2976	3232	644	1204	2752
1750329470.9532025	475	2976	3233	644	1204	2754
1750329471.482118	475	2977	3234	644	1204	2754
1750329472.0131044	475	2979	3237	644	1204	2754
1750329472.5429075	475	2982	3241	644	1205	2756
1750329473.072895	476	2983	3244	645	1207	2757
1750329473.603338	476	2983	3245	645	1207	2758
1750329474.1392403	476	2985	3249	646	1208	2762
1750329474.6687922	476	2987	3250	646	1208	2763
1750329475.198962	476	2989	3251	646	1208	2764
1750329475.734635	476	2989	3253	647	1209	2765
1750329476.2693708	477	2990	3255	648	1211	2766
1750329476.802965	477	2991	3257	648	1211	2767
1750329477.3336768	478	2994	3259	649	1212	2769
1750329477.8727713	478	2996	3259	649	1212	2770
1750329478.4026012	478	2997	3260	649	1212	2772
1750329478.9330757	478	2998	3260	649	1214	2772
1750329479.4632716	478	3000	3261	649	1214	2774
