Timestamp	COM3_Coin	COM3_CH0	COM3_CH1	COM8_Coin	COM8_CH0	COM8_CH1
1750321511.7710912	378	1907	2213	549	1303	1934
1750321512.3014328	378	1908	2214	549	1304	1935
1750321512.8315933	378	1908	2214	549	1304	1936
1750321513.3630452	379	1910	2215	550	1305	1939
1750321513.8988705	379	1910	2217	551	1307	1943
1750321514.4289994	379	1911	2217	551	1307	1943
1750321514.9594634	380	1913	2218	552	1308	1946
1750321515.4897377	380	1913	2218	552	1308	1947
1750321516.019964	380	1913	2218	552	1309	1948
1750321516.5538428	381	1916	2221	554	1312	1950
1750321517.0835917	382	1917	2226	555	1315	1952
1750321517.612021	382	1918	2227	555	1315	1952
1750321518.146089	382	1919	2227	555	1315	1954
1750321518.6767123	382	1920	2227	555	1315	1954
1750321519.2075188	382	1920	2227	555	1316	1955
1750321519.7378793	383	1921	2230	556	1317	1957
1750321520.2675502	383	1923	2230	556	1318	1958
1750321520.7968414	384	1924	2233	558	1322	1962
1750321521.3279188	384	1924	2235	558	1323	1962
1750321521.8642292	384	1926	2235	558	1323	1962
1750321522.3947303	384	1928	2236	559	1324	1963
1750321522.9279647	384	1930	2236	559	1324	1964
1750321523.4581387	384	1931	2237	559	1324	1964
1750321523.987916	384	1933	2240	559	1325	1965
1750321524.5173779	385	1935	2242	560	1326	1968
1750321525.0485868	385	1935	2243	560	1326	1973
1750321525.5827692	385	1935	2244	560	1326	1973
1750321526.1123528	385	1938	2246	561	1327	1975
1750321526.6418762	386	1941	2247	562	1330	1977
1750321527.1714966	386	1944	2247	564	1332	1982
1750321527.7024145	386	1946	2249	565	1333	1984
1750321528.2338943	386	1950	2251	565	1333	1984
1750321528.7633386	386	1950	2255	565	1333	1984
1750321529.2933173	386	1951	2256	565	1333	1985
1750321529.830154	386	1952	2259	565	1333	1986
1750321530.3623831	386	1954	2263	565	1333	1987
1750321530.8928027	386	1955	2264	565	1333	1987
1750321531.422068	387	1956	2267	566	1335	1988
1750321531.955473	387	1957	2268	566	1336	1989
1750321532.4853597	387	1958	2269	566	1336	1991
1750321533.0162218	388	1960	2274	567	1337	1992
1750321533.5446677	388	1961	2274	567	1337	1992
1750321534.073185	388	1963	2274	568	1341	1993
1750321534.6091685	388	1966	2275	569	1344	1995
1750321535.1406853	388	1966	2278	569	1344	1996
1750321535.6705124	388	1966	2282	569	1344	1998
1750321536.2019806	388	1968	2284	569	1345	1999
1750321536.7318373	388	1969	2285	570	1346	2000
1750321537.2627537	389	1973	2287	571	1347	2003
1750321537.79211	390	1977	2290	572	1348	2005
1750321538.3222044	390	1979	2293	572	1349	2005
1750321538.8524995	390	1980	2295	572	1349	2007
1750321539.3803754	390	1980	2296	572	1350	2007
1750321539.9068031	390	1982	2297	572	1351	2008
1750321540.4328637	390	1982	2301	572	1352	2009
1750321540.9635935	390	1983	2302	572	1352	2013
1750321541.494349	390	1984	2305	572	1352	2013
1750321542.0212564	390	1986	2306	573	1355	2016
1750321542.5498276	390	1987	2308	574	1356	2017
1750321543.0808976	390	1989	2308	574	1356	2019
1750321543.6114633	390	1990	2308	574	1356	2020
1750321544.1493263	390	1990	2308	574	1357	2020
1750321544.6791542	390	1990	2309	574	1357	2020
1750321545.209746	390	1990	2309	574	1357	2020
1750321545.742739	390	1991	2309	574	1357	2021
1750321546.270342	390	1991	2310	574	1358	2021
1750321546.8007565	390	1991	2314	576	1361	2024
1750321547.3273513	391	1994	2316	577	1362	2030
1750321547.8538945	392	1996	2318	578	1365	2031
1750321548.3852289	392	1997	2322	578	1366	2031
1750321548.911267	393	1999	2324	580	1369	2033
1750321549.4377658	393	2000	2326	580	1369	2038
1750321549.9663315	395	2002	2329	582	1372	2040
1750321550.494289	395	2005	2330	582	1372	2040
1750321551.0201592	395	2007	2330	582	1372	2041
1750321551.5463314	395	2008	2332	583	1373	2042
1750321552.072844	396	2009	2333	583	1374	2044
1750321552.6001575	396	2011	2336	583	1375	2047
1750321553.1283736	396	2011	2337	583	1375	2047
1750321553.656871	397	2012	2339	584	1376	2048
1750321554.1832561	397	2015	2340	584	1377	2048
1750321554.7113872	398	2017	2343	585	1379	2049
1750321555.239421	398	2020	2343	585	1380	2049
1750321555.7801182	398	2021	2344	585	1381	2051
1750321556.3091922	398	2024	2344	585	1381	2051
1750321556.839248	398	2025	2344	585	1381	2052
1750321557.3693516	399	2026	2345	586	1382	2053
1750321557.9003098	399	2026	2346	586	1384	2054
1750321558.4293828	400	2028	2349	587	1385	2055
1750321558.9586847	400	2030	2349	587	1385	2055
1750321559.489873	400	2031	2350	587	1385	2055
1750321560.0193076	401	2032	2356	588	1387	2058
1750321560.5458326	401	2032	2358	588	1388	2058
1750321561.0788696	402	2034	2361	589	1389	2061
1750321561.6091547	402	2034	2364	590	1390	2064
1750321562.1392503	404	2039	2368	591	1391	2066
1750321562.6658392	404	2041	2371	592	1392	2068
1750321563.2013245	404	2043	2374	592	1394	2069
1750321563.7313364	404	2043	2374	592	1394	2069
1750321564.2620747	405	2045	2377	593	1395	2070
1750321564.7912903	406	2046	2378	594	1397	2072
1750321565.32005	406	2046	2379	594	1398	2073
1750321565.8500357	406	2047	2379	594	1398	2074
1750321566.379532	407	2048	2381	595	1400	2077
1750321566.9093306	408	2051	2384	596	1401	2080
1750321567.439589	408	2054	2385	598	1403	2082
1750321567.9692633	408	2056	2388	598	1403	2084
1750321568.4993565	408	2056	2389	598	1404	2086
1750321569.0299473	408	2058	2389	598	1404	2086
1750321569.5616698	408	2061	2391	598	1406	2087
1750321570.0919373	408	2063	2395	599	1408	2091
1750321570.6225035	408	2064	2396	599	1410	2091
1750321571.153364	408	2064	2396	599	1410	2092
1750321571.6842923	410	2068	2401	601	1412	2095
1750321572.2138107	410	2069	2401	601	1412	2096
1750321572.7437143	411	2071	2402	602	1413	2097
1750321573.2741458	411	2071	2402	602	1414	2098
1750321573.8039966	411	2072	2403	602	1416	2098
1750321574.3333046	411	2072	2403	602	1416	2098
1750321574.8637295	411	2072	2403	602	1417	2098
1750321575.3946733	411	2074	2403	602	1418	2100
1750321575.924541	411	2075	2405	602	1419	2101
1750321576.453681	412	2079	2406	603	1420	2106
1750321576.9827735	412	2082	2407	603	1422	2108
1750321577.5119493	412	2085	2408	604	1424	2113
1750321578.0486631	412	2085	2410	604	1425	2113
1750321578.5847287	412	2086	2411	604	1425	2114
1750321579.115292	412	2087	2412	604	1425	2114
1750321579.6487887	412	2088	2413	604	1425	2115
1750321580.1788197	413	2092	2416	606	1428	2117
1750321580.709069	413	2095	2416	606	1428	2117
1750321581.2387283	413	2095	2416	606	1428	2119
1750321581.7702389	413	2097	2418	606	1429	2119
1750321582.304242	413	2099	2418	606	1429	2120
1750321582.8335466	413	2099	2419	606	1430	2121
1750321583.3697238	413	2100	2419	606	1430	2121
1750321583.9137473	413	2101	2419	606	1432	2122
1750321584.4431853	413	2102	2422	606	1434	2122
1750321584.9724717	414	2105	2424	607	1436	2125
1750321585.5113444	414	2105	2425	607	1438	2125
1750321586.041236	414	2105	2427	607	1438	2126
1750321586.5745316	414	2106	2428	607	1438	2127
1750321587.1098983	414	2107	2429	608	1440	2130
1750321587.6385999	415	2108	2432	609	1441	2132
1750321588.1687467	415	2109	2433	609	1441	2132
1750321588.698731	416	2111	2436	610	1442	2134
1750321589.2347503	416	2114	2436	610	1442	2136
1750321589.7656405	418	2117	2440	612	1446	2138
1750321590.296744	420	2119	2444	614	1448	2141
1750321590.826599	420	2121	2446	614	1450	2143
1750321591.3622055	420	2123	2446	614	1452	2144
1750321591.891662	420	2123	2446	614	1453	2144
1750321592.4210672	420	2124	2447	614	1454	2144
1750321592.9509277	420	2128	2449	614	1454	2144
1750321593.4812717	420	2129	2451	614	1454	2144
1750321594.0108597	420	2132	2451	614	1454	2144
1750321594.5407646	420	2132	2452	614	1454	2144
1750321595.0714688	420	2132	2455	614	1454	2144
1750321595.60456	421	2135	2457	615	1456	2146
1750321596.1340466	422	2138	2458	616	1457	2148
1750321596.664304	422	2140	2458	616	1458	2149
1750321597.1949432	423	2143	2460	617	1459	2150
1750321597.7237682	423	2143	2460	617	1459	2152
1750321598.2618988	424	2146	2462	618	1460	2153
1750321598.7919986	425	2147	2464	619	1462	2155
1750321599.326229	425	2150	2465	620	1463	2156
1750321599.865566	425	2152	2465	620	1463	2156
1750321600.3976755	425	2153	2466	620	1463	2157
1750321600.9297204	425	2155	2468	620	1464	2159
1750321601.4597676	426	2157	2471	622	1466	2162
1750321601.9897723	426	2158	2473	622	1466	2163
1750321602.5216966	427	2162	2476	623	1467	2164
1750321603.0512006	427	2163	2477	623	1468	2164
1750321603.5808353	427	2165	2479	623	1468	2165
1750321604.1114275	427	2165	2481	624	1469	2168
1750321604.6427648	428	2166	2482	625	1471	2170
1750321605.178905	428	2166	2482	625	1471	2172
1750321605.710607	428	2168	2482	625	1471	2172
1750321606.2408028	428	2168	2482	625	1471	2173
1750321606.776162	428	2170	2484	625	1471	2173
1750321607.3065774	428	2171	2486	626	1472	2175
1750321607.837709	428	2172	2486	626	1473	2176
1750321608.3677886	428	2173	2488	626	1473	2177
1750321608.8970525	428	2175	2488	626	1474	2178
1750321609.4302669	428	2177	2489	626	1475	2178
1750321609.9599388	428	2177	2490	626	1476	2178
1750321610.4986959	428	2180	2491	626	1476	2179
1750321611.0349991	428	2182	2494	626	1476	2180
1750321611.5654104	428	2182	2494	626	1478	2181
1750321612.1015277	428	2183	2496	626	1478	2181
1750321612.6380353	428	2183	2497	626	1478	2182
1750321613.1678407	428	2187	2500	627	1479	2183
1750321613.7050562	429	2190	2504	628	1481	2184
1750321614.23848	429	2192	2507	629	1484	2187
1750321614.7683039	430	2195	2511	630	1485	2188
1750321615.2976737	430	2196	2512	631	1486	2190
1750321615.8268974	430	2197	2514	631	1487	2192
1750321616.362427	430	2200	2514	631	1488	2193
1750321616.891319	431	2202	2517	633	1490	2199
1750321617.4205534	431	2205	2518	633	1490	2199
1750321617.950604	431	2206	2519	633	1490	2200
1750321618.4881413	431	2206	2520	633	1491	2202
1750321619.0185483	431	2209	2522	634	1493	2204
1750321619.5496147	431	2211	2522	634	1494	2206
1750321620.078964	432	2212	2524	635	1495	2207
1750321620.6057029	432	2213	2526	635	1496	2209
1750321621.1366262	432	2213	2527	635	1497	2210
1750321621.6667397	432	2214	2528	635	1499	2210
1750321622.1977558	432	2216	2528	635	1500	2210
1750321622.726401	432	2219	2529	636	1503	2211
1750321623.2563844	432	2222	2530	636	1505	2211
1750321623.7869651	432	2223	2531	636	1508	2212
1750321624.316818	435	2227	2534	640	1512	2216
1750321624.850404	435	2227	2534	640	1512	2217
1750321625.3796961	435	2228	2538	640	1512	2219
1750321625.9101417	436	2230	2539	641	1513	2221
1750321626.443735	437	2232	2541	643	1515	2224
1750321626.9737294	438	2236	2542	644	1517	2225
1750321627.503731	439	2241	2544	645	1519	2226
1750321628.0331042	439	2241	2544	645	1519	2227
1750321628.562694	439	2241	2547	645	1520	2228
1750321629.0926483	439	2243	2550	645	1522	2233
1750321629.6226323	440	2245	2552	646	1523	2236
1750321630.1580708	442	2247	2555	648	1525	2240
1750321630.6932447	442	2249	2555	648	1526	2240
1750321631.2230093	442	2250	2555	648	1526	2241
1750321631.763765	442	2252	2556	649	1527	2243
1750321632.2929695	443	2255	2558	650	1528	2245
1750321632.8207643	443	2257	2558	650	1530	2245
1750321633.3471699	443	2257	2560	651	1531	2246
1750321633.8764958	443	2257	2560	651	1532	2249
1750321634.4080832	443	2259	2560	651	1532	2249
1750321634.9347646	445	2265	2562	653	1534	2253
1750321635.4721305	446	2266	2565	654	1535	2255
1750321636.0015254	446	2268	2567	654	1535	2255
1750321636.530974	447	2271	2569	656	1538	2258
1750321637.0689156	447	2272	2570	656	1538	2261
1750321637.5981913	447	2272	2570	656	1538	2261
1750321638.1284091	447	2273	2571	656	1538	2262
1750321638.6651418	447	2275	2574	656	1539	2263
1750321639.2006567	448	2277	2575	657	1540	2265
1750321639.7308595	448	2279	2576	657	1541	2265
1750321640.265638	448	2280	2577	657	1541	2266
1750321640.795416	449	2282	2578	658	1543	2268
1750321641.3246365	450	2284	2579	659	1544	2269
1750321641.8552067	450	2285	2580	659	1544	2271
1750321642.3859286	450	2285	2581	659	1544	2271
1750321642.91872	450	2285	2581	659	1545	2272
1750321643.448701	450	2288	2584	659	1547	2274
1750321643.975873	450	2288	2584	659	1548	2274
1750321644.504911	450	2290	2585	659	1553	2274
1750321645.0353432	450	2293	2586	659	1555	2276
1750321645.565291	450	2296	2588	660	1556	2278
1750321646.0965946	451	2297	2590	661	1557	2279
1750321646.626351	451	2297	2591	661	1557	2279
1750321647.1556785	451	2298	2593	661	1557	2279
1750321647.6851015	451	2300	2594	662	1558	2281
1750321648.2164059	451	2301	2596	662	1559	2281
1750321648.7466087	451	2302	2598	663	1561	2284
1750321649.279667	451	2304	2598	663	1562	2288
1750321649.81584	451	2305	2600	663	1562	2289
1750321650.344481	451	2305	2602	663	1562	2290
1750321650.8742979	452	2309	2604	665	1565	2293
1750321651.4041064	453	2310	2608	666	1566	2295
1750321651.9346237	453	2311	2609	666	1566	2296
1750321652.4694777	454	2313	2610	667	1567	2297
1750321652.9982977	454	2313	2614	667	1567	2299
1750321653.5313723	454	2313	2616	667	1569	2300
1750321654.0620935	454	2315	2619	667	1572	2301
1750321654.5929828	454	2315	2619	667	1572	2303
1750321655.122243	456	2317	2622	669	1574	2305
1750321655.6520488	456	2319	2623	671	1577	2308
1750321656.1839895	456	2321	2625	671	1577	2310
1750321656.7131364	456	2321	2626	671	1579	2310
1750321657.2416377	456	2323	2626	671	1579	2310
1750321657.7714489	457	2324	2628	672	1580	2314
1750321658.3006914	457	2326	2628	672	1581	2314
1750321658.843999	457	2327	2628	672	1582	2315
1750321659.3748963	458	2329	2633	673	1584	2318
1750321659.909515	459	2333	2635	674	1585	2321
1750321660.4383352	459	2335	2636	674	1586	2322
1750321660.9682305	459	2336	2637	674	1587	2322
1750321661.4973142	459	2337	2641	674	1588	2324
1750321662.0267513	459	2338	2642	674	1588	2324
1750321662.5573924	459	2338	2643	675	1589	2325
1750321663.0874093	459	2340	2643	675	1589	2326
1750321663.6177933	459	2343	2644	675	1589	2326
1750321664.1470692	459	2345	2647	675	1591	2327
1750321664.6764865	459	2346	2648	675	1591	2328
1750321665.2114897	459	2348	2651	675	1591	2330
1750321665.745856	459	2350	2652	675	1594	2330
1750321666.2782776	459	2350	2652	675	1594	2331
1750321666.8076386	459	2352	2653	675	1594	2331
1750321667.3385139	459	2355	2656	675	1595	2331
1750321667.8700783	459	2355	2658	675	1595	2331
1750321668.4000103	459	2357	2658	675	1595	2332
1750321668.9313512	459	2358	2658	675	1595	2332
1750321669.461622	460	2361	2659	676	1597	2334
1750321670.0069451	460	2362	2659	676	1597	2334
1750321670.537385	460	2364	2659	676	1598	2334
1750321671.0677419	461	2365	2662	677	1600	2335
1750321671.6010623	461	2366	2663	677	1601	2337
1750321672.1317372	461	2369	2664	677	1604	2337
1750321672.6616263	462	2371	2666	678	1605	2339
1750321673.1912277	462	2371	2666	678	1606	2340
1750321673.720954	463	2373	2667	679	1609	2342
1750321674.2512455	464	2375	2670	681	1611	2347
1750321674.7850082	464	2376	2673	683	1613	2349
1750321675.3148773	465	2378	2675	684	1614	2350
1750321675.8486328	465	2379	2677	684	1614	2352
1750321676.383302	465	2380	2679	684	1614	2353
1750321676.9144907	465	2380	2680	684	1614	2353
1750321677.4512498	465	2380	2682	684	1614	2355
1750321677.9810116	465	2381	2684	684	1617	2356
1750321678.511748	465	2381	2687	684	1618	2358
1750321679.0421374	465	2382	2688	684	1619	2360
1750321679.573051	465	2383	2689	684	1619	2362
1750321680.1048503	466	2386	2691	686	1623	2364
1750321680.6312597	466	2386	2693	686	1623	2365
1750321681.1600611	466	2388	2693	686	1623	2365
1750321681.6902966	467	2391	2696	687	1626	2368
1750321682.219993	467	2393	2698	687	1627	2370
1750321682.7499266	467	2393	2699	687	1627	2370
1750321683.2800448	467	2395	2700	687	1628	2371
1750321683.8133216	467	2397	2701	687	1628	2372
1750321684.34582	467	2397	2702	687	1628	2372
1750321684.8759317	468	2398	2705	688	1629	2376
1750321685.4107428	468	2398	2706	688	1629	2377
1750321685.9407527	468	2398	2707	688	1629	2377
1750321686.4717965	469	2400	2709	689	1630	2378
1750321687.0022683	469	2400	2709	689	1631	2379
1750321687.5324314	470	2402	2712	690	1632	2381
1750321688.0670762	470	2402	2712	690	1633	2382
1750321688.5965538	470	2405	2715	690	1633	2384
1750321689.132004	470	2406	2716	690	1633	2384
1750321689.6783028	470	2408	2721	691	1635	2388
1750321690.2074523	471	2410	2724	692	1636	2390
1750321690.7344952	471	2412	2725	693	1638	2393
1750321691.2712576	471	2412	2728	693	1640	2393
1750321691.8016348	471	2413	2729	693	1641	2393
1750321692.3392205	471	2416	2729	693	1641	2396
1750321692.8708122	471	2417	2731	693	1642	2396
1750321693.4047241	471	2420	2732	694	1643	2397
1750321693.9349067	471	2420	2734	694	1643	2398
1750321694.4647186	471	2421	2736	694	1644	2400
1750321694.994575	471	2422	2736	694	1646	2400
1750321695.5243042	471	2424	2737	694	1647	2400
1750321696.0540433	471	2426	2739	694	1647	2400
1750321696.5845814	471	2428	2742	695	1648	2402
1750321697.1149404	471	2428	2744	695	1648	2403
1750321697.646335	471	2430	2746	696	1650	2404
1750321698.177682	471	2431	2750	697	1652	2405
1750321698.707733	471	2432	2751	697	1652	2407
1750321699.238352	471	2435	2752	697	1653	2408
1750321699.7716115	471	2438	2753	697	1653	2409
1750321700.3018425	471	2439	2754	697	1654	2410
1750321700.8323095	471	2440	2756	698	1658	2411
1750321701.3667657	471	2443	2759	699	1659	2414
1750321701.896933	472	2445	2762	700	1660	2416
1750321702.42702	472	2446	2764	700	1660	2416
1750321702.956	473	2447	2765	701	1661	2419
1750321703.4859252	474	2449	2768	702	1663	2421
1750321704.0210629	474	2449	2771	702	1666	2422
1750321704.550557	475	2450	2774	703	1667	2424
1750321705.0874033	475	2452	2778	703	1667	2424
1750321705.6254528	475	2454	2779	703	1667	2424
1750321706.1572263	475	2455	2781	704	1669	2426
1750321706.6894999	475	2456	2782	704	1670	2427
1750321707.219479	475	2457	2784	704	1670	2427
1750321707.7493892	475	2460	2786	705	1671	2429
1750321708.2809267	476	2462	2789	706	1673	2431
1750321708.8108869	477	2463	2792	707	1674	2433
1750321709.3421576	478	2466	2793	708	1675	2436
1750321709.8730032	479	2473	2794	710	1677	2439
1750321710.4033127	479	2476	2795	711	1679	2441
1750321710.9396083	479	2477	2798	711	1681	2444
1750321711.4758537	479	2478	2799	711	1681	2447
1750321712.00496	479	2478	2800	711	1681	2449
1750321712.5351036	479	2479	2802	711	1681	2453
1750321713.0650806	479	2479	2803	711	1681	2453
1750321713.5984275	480	2483	2806	712	1683	2454
1750321714.1281347	480	2484	2806	712	1684	2455
1750321714.65515	482	2487	2809	714	1686	2459
1750321715.1852684	482	2487	2810	714	1688	2461
1750321715.7145605	482	2489	2811	714	1688	2461
1750321716.2431622	482	2490	2812	714	1688	2463
1750321716.7728343	482	2490	2815	714	1689	2467
1750321717.3087766	483	2493	2816	715	1691	2468
1750321717.840495	483	2493	2817	715	1693	2471
1750321718.369583	483	2495	2818	716	1694	2474
1750321718.8985493	483	2497	2820	716	1694	2475
1750321719.427101	483	2498	2821	716	1694	2476
1750321719.953639	483	2499	2825	717	1695	2478
1750321720.485926	483	2502	2827	718	1696	2480
1750321721.0156143	483	2503	2828	718	1696	2482
1750321721.546177	483	2505	2828	718	1696	2482
1750321722.0768993	483	2506	2828	719	1698	2484
1750321722.6052127	484	2507	2831	719	1698	2485
1750321723.1326427	484	2508	2831	719	1698	2485
1750321723.6617358	485	2512	2832	720	1699	2486
1750321724.190666	486	2513	2836	721	1701	2489
1750321724.7273157	487	2514	2838	722	1702	2491
1750321725.2579277	487	2514	2839	722	1702	2492
1750321725.7869608	487	2515	2840	722	1703	2492
1750321726.3170645	487	2517	2842	722	1703	2493
1750321726.8515282	487	2518	2844	722	1703	2495
1750321727.3813632	487	2518	2844	722	1704	2495
1750321727.9143994	487	2519	2844	722	1704	2496
1750321728.44791	487	2520	2845	723	1705	2501
1750321728.9775167	487	2522	2846	723	1707	2502
1750321729.507659	487	2522	2847	723	1708	2503
1750321730.0376322	487	2523	2848	723	1709	2504
1750321730.5678544	487	2524	2850	723	1709	2505
1750321731.100783	488	2526	2852	724	1710	2506
1750321731.6312296	488	2528	2853	725	1712	2508
1750321732.1689484	489	2531	2857	728	1715	2512
1750321732.7066932	489	2531	2859	728	1715	2514
1750321733.2363675	489	2532	2860	728	1715	2514
1750321733.770113	490	2534	2862	729	1716	2515
1750321734.3006206	490	2535	2863	729	1716	2515
1750321734.8289704	491	2536	2864	730	1717	2516
1750321735.362313	492	2538	2866	731	1718	2518
1750321735.8918052	492	2539	2867	731	1719	2518
1750321736.4210742	492	2540	2867	731	1719	2519
1750321736.9518116	493	2541	2869	732	1720	2520
1750321737.4818137	493	2543	2872	732	1720	2523
1750321738.011392	493	2543	2873	732	1720	2523
1750321738.541887	493	2543	2874	732	1720	2523
1750321739.0785937	493	2546	2875	732	1722	2523
1750321739.6117246	493	2547	2876	732	1722	2523
1750321740.1407192	493	2549	2878	732	1722	2524
1750321740.67136	494	2550	2879	733	1725	2528
1750321741.2007954	494	2550	2883	733	1725	2529
1750321741.7324343	494	2550	2886	734	1726	2530
1750321742.2613685	494	2551	2887	735	1729	2533
1750321742.7916532	494	2552	2887	735	1729	2533
1750321743.3261995	494	2554	2889	735	1732	2534
1750321743.8568945	494	2555	2890	735	1732	2534
1750321744.3907177	494	2557	2892	735	1732	2536
1750321744.9217093	494	2557	2893	735	1732	2538
1750321745.451588	494	2558	2894	735	1732	2538
1750321745.9890323	494	2562	2894	735	1732	2538
1750321746.5191076	494	2563	2894	735	1732	2539
1750321747.049985	494	2564	2897	735	1732	2541
1750321747.5793538	494	2565	2898	735	1732	2541
1750321748.1089907	494	2567	2898	735	1732	2541
1750321748.638805	494	2568	2898	735	1732	2541
1750321749.168694	495	2571	2900	736	1734	2545
1750321749.698871	495	2572	2901	736	1735	2545
1750321750.2329495	495	2573	2902	736	1735	2546
1750321750.7664127	496	2576	2904	737	1738	2548
1750321751.2960129	496	2576	2905	737	1738	2549
1750321751.825789	496	2576	2907	737	1738	2550
1750321752.3620095	497	2577	2910	738	1739	2555
1750321752.8888383	497	2578	2910	738	1739	2555
1750321753.4185839	497	2578	2912	739	1740	2556
1750321753.9480934	497	2580	2915	739	1741	2556
1750321754.485611	497	2582	2915	739	1742	2557
1750321755.0159497	497	2582	2916	739	1742	2558
1750321755.546529	497	2585	2916	739	1742	2559
1750321756.0774894	497	2585	2918	739	1742	2562
1750321756.6066723	497	2587	2918	740	1744	2563
1750321757.1363459	499	2592	2921	742	1746	2565
1750321757.666734	499	2594	2923	743	1747	2567
1750321758.1947966	499	2597	2924	743	1747	2567
1750321758.7254627	499	2597	2926	745	1750	2569
1750321759.2539017	499	2598	2927	745	1751	2570
1750321759.7854264	499	2599	2928	745	1752	2570
1750321760.3152266	500	2604	2932	747	1754	2574
1750321760.848824	501	2606	2934	749	1757	2577
1750321761.3782446	501	2607	2935	749	1757	2578
1750321761.9082785	502	2608	2936	750	1758	2580
1750321762.4415414	502	2609	2938	751	1761	2582
1750321762.9713125	503	2610	2940	752	1764	2583
1750321763.501893	503	2610	2942	752	1764	2583
1750321764.0397532	503	2611	2942	752	1765	2583
1750321764.569945	503	2611	2943	752	1766	2583
1750321765.1009524	503	2612	2944	752	1766	2585
1750321765.6315782	503	2613	2945	752	1767	2585
1750321766.16201	503	2614	2949	753	1768	2587
1750321766.6906588	503	2614	2950	753	1768	2588
1750321767.2214575	503	2616	2952	753	1769	2590
1750321767.7524862	503	2616	2952	753	1769	2591
1750321768.2822325	503	2617	2953	753	1770	2592
1750321768.814174	503	2618	2954	753	1770	2593
1750321769.3484323	505	2621	2958	755	1772	2599
1750321769.878171	506	2622	2960	756	1773	2600
1750321770.415264	506	2624	2963	756	1773	2602
1750321770.9451628	506	2625	2963	756	1773	2604
1750321771.4753578	506	2625	2964	756	1774	2605
1750321772.0067918	506	2626	2964	756	1779	2607
1750321772.536522	506	2627	2967	757	1781	2608
1750321773.066419	506	2628	2969	757	1781	2610
1750321773.5958183	506	2630	2969	757	1782	2611
1750321774.1289425	506	2631	2969	757	1782	2611
1750321774.661193	506	2633	2969	757	1783	2611
1750321775.1899552	506	2635	2969	757	1783	2611
1750321775.7203674	506	2636	2972	757	1783	2611
1750321776.250713	506	2638	2972	757	1785	2611
1750321776.788289	506	2640	2975	758	1786	2612
1750321777.320874	507	2642	2978	758	1786	2613
1750321777.8515396	507	2643	2978	758	1788	2616
1750321778.3809454	507	2643	2978	758	1788	2617
1750321778.9100852	507	2645	2978	758	1788	2617
1750321779.4414792	507	2648	2980	758	1789	2617
1750321779.9706895	508	2650	2986	759	1790	2620
1750321780.5017684	508	2650	2987	759	1792	2620
1750321781.033887	508	2654	2988	759	1793	2620
1750321781.5741422	508	2654	2989	759	1793	2620
1750321782.101117	508	2655	2990	759	1793	2620
1750321782.631087	508	2655	2991	759	1793	2621
1750321783.1617825	508	2655	2992	759	1793	2622
1750321783.7042675	508	2656	2994	759	1793	2624
1750321784.2341452	508	2658	2994	759	1795	2624
1750321784.7642238	508	2658	2997	759	1795	2625
1750321785.294211	508	2658	3000	759	1795	2627
1750321785.823563	508	2661	3000	759	1795	2627
1750321786.3537664	508	2664	3002	759	1795	2627
1750321786.8832448	508	2669	3003	761	1797	2629
1750321787.42061	508	2669	3008	763	1800	2634
1750321787.9514804	509	2670	3011	765	1802	2637
1750321788.4813044	509	2673	3012	765	1802	2638
1750321789.011829	509	2675	3013	766	1804	2640
1750321789.5428917	509	2677	3015	767	1806	2642
1750321790.0732331	509	2677	3016	767	1806	2642
1750321790.6034195	509	2677	3016	767	1807	2643
1750321791.1360543	509	2678	3018	767	1809	2644
1750321791.6652708	510	2682	3023	768	1811	2645
1750321792.1962514	510	2684	3023	768	1811	2646
1750321792.7296445	510	2684	3023	768	1811	2646
1750321793.2589347	511	2687	3027	769	1812	2647
1750321793.7898314	511	2689	3029	769	1812	2647
1750321794.3193562	511	2689	3032	769	1812	2648
1750321794.8493195	511	2691	3033	769	1813	2649
1750321795.3794508	511	2693	3033	769	1814	2652
1750321795.9098556	511	2694	3033	770	1816	2654
1750321796.444503	511	2694	3036	770	1817	2654
1750321796.9771578	511	2697	3039	770	1818	2655
1750321797.5073595	511	2699	3039	770	1819	2655
1750321798.0497577	512	2701	3040	771	1820	2658
1750321798.5802188	513	2703	3042	772	1822	2661
1750321799.110678	513	2704	3043	772	1824	2661
1750321799.640621	513	2705	3044	772	1824	2661
1750321800.1700387	514	2706	3047	773	1827	2663
1750321800.7037787	514	2707	3047	774	1829	2665
1750321801.2336752	514	2707	3048	774	1829	2665
1750321801.7630444	514	2710	3048	774	1830	2666
1750321802.2933764	514	2712	3049	774	1832	2667
1750321802.8235636	514	2712	3050	775	1833	2669
1750321803.3556619	514	2714	3051	775	1836	2670
1750321803.885317	514	2714	3053	775	1836	2670
1750321804.4178236	514	2717	3056	775	1836	2670
1750321804.9484165	515	2719	3058	776	1838	2672
1750321805.4787867	515	2720	3059	776	1838	2672
1750321806.008508	515	2721	3060	776	1838	2675
1750321806.538146	516	2724	3061	777	1839	2677
1750321807.0677192	516	2724	3063	777	1840	2678
1750321807.6060033	516	2724	3065	777	1841	2678
1750321808.1390166	517	2728	3069	778	1843	2680
1750321808.6692016	517	2730	3069	778	1843	2681
1750321809.199292	517	2732	3069	778	1844	2681
1750321809.729994	517	2733	3069	778	1844	2681
1750321810.2606583	517	2734	3069	778	1845	2683
